gene,SRR33374996,SRR33375001,SRR33374995,SRR33374999,SRR33374997,SRR33375000
ENSG00000261835,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261837,0.0,0.0,0.0,0.0,0.087268,0.0
ENSG00000261838,0.231167,0.0,0.0,0.0,0.0,0.0
ENSG00000261839,0.064952,0.039912,0.012138,0.020457,0.026135,0.0
ENSG00000261840,0.8759969999999999,0.7704219999999999,1.450088,0.762246,0.693146,0.761729
ENSG00000261842,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261845,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261848,0.543142,0.275834,0.027883,0.106784,0.0,0.0
ENSG00000261864,0.0,0.391643,0.085648,0.074081,0.0,0.0
ENSG00000261872,0.100805,0.0,0.0,0.0,0.0,0.0
ENSG00000261882,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261884,5.468952,3.856798,4.287408,2.277816,0.744884,3.647325
ENSG00000261888,0.778445,0.46564,0.685223,0.860225,0.647494,0.86107
ENSG00000261889,0.77059,0.825107,0.767771,0.404075,0.512785,0.156406
ENSG00000261898,0.0,0.108902,0.0,0.0,0.0,0.0
ENSG00000261915,0.030453,0.032468,0.066268,0.0,0.0,0.091607
ENSG00000261916,0.277496,0.142917,0.200905,0.230814,0.0,0.0
ENSG00000261924,0.030608,0.061603,0.0,0.0,0.0,0.015829
ENSG00000261938,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261959,0.0322,0.0,0.0,0.0,0.0,0.0
ENSG00000261970,0.833067,0.67286,0.0,0.249764,0.0,0.0
ENSG00000261976,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261978,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261996,0.0,0.0,0.254281,0.044402,0.165468,0.108239
ENSG00000261997,0.061767,0.061968,0.055868,0.152906,0.044379,0.141704
ENSG00000262000,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262003,0.14512,0.108991,0.033518,0.136537,0.0,0.039343
ENSG00000262006,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262008,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262011,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262020,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262038,0.326414,0.0,0.0,0.0,0.112423,0.333135
ENSG00000262048,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262049,1.925092,2.353496,2.480301,1.457282,1.172633,1.407667
ENSG00000262050,1.635602,1.5547779999999998,1.403835,1.6334019999999998,1.742684,1.755122
ENSG00000262052,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262067,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262079,0.037237,0.019723,0.044846,0.015274,0.0,0.0
ENSG00000262090,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262094,0.0,0.0,0.047839,0.340426,0.199576,0.0
ENSG00000262098,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262112,0.286551,0.0,0.0,0.0,0.0,0.0
ENSG00000262115,0.416048,0.0,0.076112,0.201618,0.0,0.0
ENSG00000262116,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262119,0.0,0.175963,0.0,0.06095,0.08444,0.093417
ENSG00000262120,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262133,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262140,0.0,0.293426,0.0,0.0,0.0,0.0
ENSG00000262141,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262151,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262160,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262171,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262172,0.899105,1.287854,0.548511,0.407879,0.0,0.558865
ENSG00000262181,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262187,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262198,0.034779,0.05847,0.072415,0.0,0.033832,0.033946
ENSG00000262202,1.016814,0.17558,2.7384720000000002,1.4898749999999998,1.314568,0.0
ENSG00000262211,0.0,0.0,0.0,0.092558,0.0,0.0
ENSG00000262213,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262228,0.119077,0.133998,0.13568,0.151443,0.071864,0.120503
ENSG00000262231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262248,0.202969,1.213117,0.0,0.0,0.0,0.86383
ENSG00000262262,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262265,0.030196,0.186181,2.26425,0.0223,0.087971,0.0
ENSG00000262267,0.0,0.0,0.293972,0.080685,0.0,0.0
ENSG00000262271,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262296,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262298,0.0,0.215904,0.097944,0.0,0.0,0.659544
ENSG00000262302,0.0,0.0,0.0,0.07676,0.0,0.0
ENSG00000262304,0.202292,0.091519,0.097883,0.0,0.428805,0.211978
ENSG00000262312,0.245532,0.192072,0.360831,0.123199,0.218407,0.213819
ENSG00000262313,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262319,0.042934,0.044406,0.020193,0.051403,0.0,0.042864
ENSG00000262332,0.0,0.0,0.145041,0.0,0.0,0.062828
ENSG00000262339,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262343,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262358,0.833181,0.702847,0.394553,0.461797,0.0,0.432449
ENSG00000262362,1.148777,0.824534,0.810135,0.419452,0.510029,0.46871799999999997
ENSG00000262370,0.274579,0.080486,0.372755,0.192246,0.12637500000000002,0.236914
ENSG00000262372,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262380,0.402281,0.0,0.0,0.0,0.0,0.0
ENSG00000262384,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262408,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262410,1.186817,0.620806,0.991573,0.619455,0.497057,0.420689
ENSG00000262412,0.7404959999999999,0.794098,0.6043000000000001,0.961132,0.522601,0.58021
ENSG00000262413,38.60705,41.787446,29.258562,17.718469,22.297827,24.410139
ENSG00000262429,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262434,0.0,0.0,0.418113,0.0,1.371726,0.911165
ENSG00000262445,0.0,0.0,0.0,0.0,0.07612,0.0
ENSG00000262456,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262471,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262482,0.0,0.150022,0.0,0.039889,0.0,0.150467
ENSG00000262488,0.0,0.0,0.0,0.0,0.033953,0.0
ENSG00000262492,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262495,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262514,0.206413,0.214168,0.152885,0.061694,0.0,0.082381
ENSG00000262518,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262521,0.0,0.0,0.0,0.163083,0.0,0.0
ENSG00000262526,432.384522,421.402112,383.913238,418.639155,407.110089,411.550878
ENSG00000262528,2.524543,2.047468,2.317594,6.192939,5.287496,5.533082
ENSG00000262529,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262533,0.0,0.0,0.174704,0.0,0.0,0.0
ENSG00000262539,0.549207,0.912986,0.649601,0.313537,0.138655,0.143976
ENSG00000262560,0.0,0.0,0.0,0.126329,0.063651,0.0
ENSG00000262561,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262566,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262580,1.012775,2.039514,1.742718,3.4004339999999997,4.88607,3.436087
ENSG00000262587,0.0,0.0,0.0,0.0,0.0,0.455161
ENSG00000262623,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262624,0.200115,0.365378,0.333489,0.281864,0.208569,0.104051
ENSG00000262633,0.098172,0.0,0.0,10.045692,11.271246999999999,6.271358
ENSG00000262636,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262651,0.0,1.779092,0.0,0.0,0.0,0.0
ENSG00000262652,0.555252,0.335094,0.717853,0.340914,0.0,0.114713
ENSG00000262660,0.0,0.0,0.210607,0.0,0.0,0.0
ENSG00000262662,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262663,0.535888,0.475886,0.125506,0.333959,0.212877,0.425485
ENSG00000262681,0.01611,0.049745,0.015071,0.090205,0.0,0.0
ENSG00000262691,0.837044,0.854201,1.151746,1.322339,1.495186,0.835712
ENSG00000262692,0.4534,0.0,0.0,0.0,0.0,0.0
ENSG00000262700,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262703,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262708,0.0,0.0,0.0,0.301706,0.0,0.0
ENSG00000262712,0.974762,0.524545,1.272472,0.452225,0.603479,0.187498
ENSG00000262714,0.069907,0.0,0.0,0.0,0.0,0.0
ENSG00000262721,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262730,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262732,0.230786,1.00355,0.059655,0.267841,0.106008,0.058726
ENSG00000262766,1.410682,1.165576,1.092244,0.864727,1.622489,1.609581
ENSG00000262768,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262769,0.104779,0.0,0.0,0.0,0.0,0.0
ENSG00000262777,0.271634,0.0,0.0,0.0,0.0,0.0
ENSG00000262786,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262791,0.273273,0.276673,0.0,0.0,0.0,0.0
ENSG00000262801,0.0,0.0,0.041809,0.0,0.0,0.0
ENSG00000262803,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262810,0.0,0.0,0.0,0.0,0.0,0.123397
ENSG00000262815,0.433506,0.251682,0.0,0.0,0.108473,0.102931
ENSG00000262818,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262823,0.271644,0.332568,0.695004,0.043739,0.263988,0.25897400000000004
ENSG00000262831,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262833,0.154168,0.051007,0.104505,0.010121,0.025956,0.092162
ENSG00000262837,0.119447,0.0,0.075487,0.117057,0.0,0.044113
ENSG00000262848,0.0,0.131438,0.0,0.0,0.0,0.0
ENSG00000262855,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262869,0.0,0.37402,0.462321,0.223528,0.094207,0.0
ENSG00000262873,0.286769,0.390073,0.262886,0.359649,0.426199,0.036371
ENSG00000262877,3.380987,2.4995060000000002,2.864493,4.532280999999999,4.3888490000000004,3.6865249999999996
ENSG00000262879,45.358973,49.196667999999995,47.038784,47.833125,47.163923000000004,43.300791
ENSG00000262880,1.509324,1.828592,2.494103,2.723981,2.614391,4.06884
ENSG00000262881,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262884,2.27825,2.13013,2.113865,0.228513,0.365944,0.537548
ENSG00000262885,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262898,0.300324,1.582619,1.030578,0.9408559999999999,0.431106,1.265363
ENSG00000262899,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262905,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262920,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262921,0.055692,0.171423,0.0,0.0,0.0,0.057056
ENSG00000262950,0.0,0.092469,0.0,0.402307,0.162083,0.092757
ENSG00000262961,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262966,0.0,0.0,0.02041,0.026129,0.011001,0.010897
ENSG00000262967,1.075079,0.290158,0.610147,0.556188,0.610709,0.294041
ENSG00000262974,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262979,0.0,0.238127,0.0,0.0,0.0,0.0
ENSG00000262983,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262990,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262995,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000262999,0.159725,0.083591,0.119943,0.014983,0.092728,0.036202
ENSG00000263011,3.8103869999999995,3.484782,3.2717550000000006,1.702622,1.147759,1.117497
ENSG00000263015,0.0,0.154556,0.328108,0.0,0.0,0.0
ENSG00000263017,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263020,7.917242,5.6526,7.7876650000000005,2.312482,2.153853,1.875654
ENSG00000263029,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263033,0.0,0.0,0.127925,0.109333,0.278277,0.069994
ENSG00000263041,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263045,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263051,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263063,0.074574,0.076418,0.046534,0.310934,0.234756,0.205453
ENSG00000263065,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263070,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263080,0.657884,0.277203,0.382101,0.317171,0.416105,0.137186
ENSG00000263089,0.055609,0.0,0.0,0.0,0.0,0.0
ENSG00000263096,0.0,0.132204,0.0,0.057989,0.034848,0.058125
ENSG00000263098,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263105,0.0,0.285607,0.301049,0.0,0.0,0.0
ENSG00000263107,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263110,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263120,0.348165,0.116785,0.285876,0.059298,0.133,0.054899
ENSG00000263126,0.643248,0.487512,0.665497,0.275808,0.323102,0.139855
ENSG00000263154,0.0,0.0,0.0,0.0,0.0,0.906741
ENSG00000263159,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263164,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263165,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263167,0.0,0.289937,0.0,0.0,0.0,0.0
ENSG00000263171,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263176,0.626244,0.679148,0.6219520000000001,0.146226,0.453822,0.36101
ENSG00000263189,0.067887,0.04616,0.144824,0.0,0.0,0.0
ENSG00000263199,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263207,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263212,0.0,0.32928,0.0,0.0,0.302083,0.0
ENSG00000263218,0.158333,0.94246,0.42757,0.127542,0.503308,0.703616
ENSG00000263220,0.0,0.379548,0.0,0.0,0.0,0.0
ENSG00000263234,0.116477,0.326927,0.630017,0.336117,0.109284,0.226089
ENSG00000263235,1.804555,1.143628,1.821544,0.14301,0.6288,0.222146
ENSG00000263237,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263244,0.478987,1.196026,0.3472,0.289082,0.276729,0.109311
ENSG00000263252,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263253,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263271,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263272,0.062379,0.086029,0.118304,0.033429,0.020825,0.103316
ENSG00000263276,0.513661,0.105876,0.453973,0.184122,0.330107,0.197092
ENSG00000263278,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263279,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263280,0.8940619999999999,0.8797269999999999,0.822635,0.666884,1.0666039999999999,0.805002
ENSG00000263300,0.182024,0.0,0.0,0.0,0.0,0.0
ENSG00000263301,0.496248,0.74876,2.118962,0.205187,1.014597,0.739452
ENSG00000263305,0.0,0.0,0.139671,0.0,0.0,0.249905
ENSG00000263311,0.0,0.0,0.113262,0.0,0.0,0.119597
ENSG00000263321,0.251927,0.0,0.0,0.0,0.0,0.0
ENSG00000263325,0.130607,0.224134,0.121948,0.196161,0.136653,0.035363
ENSG00000263326,0.0,0.0,0.065849,0.112393,0.0,0.0
ENSG00000263335,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263338,0.082765,0.343402,0.379955,0.0,0.0,0.0
ENSG00000263342,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263343,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263369,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263370,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263375,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263382,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263393,0.0,0.0,0.0,0.0,0.312146,0.0
ENSG00000263394,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263396,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263424,0.0,0.121554,0.0,0.0,0.0,0.0
ENSG00000263427,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263433,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263435,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263450,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263453,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263466,0.197025,0.140291,0.395454,0.0,0.0,0.0
ENSG00000263477,0.246285,0.251725,0.109194,0.047394,0.0,0.0
ENSG00000263485,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263489,0.0,0.0,0.0,0.1159,0.0,0.0
ENSG00000263494,1.981232,0.982453,1.425771,0.0,0.525161,1.674853
ENSG00000263499,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263501,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263531,0.58961,0.471086,0.804446,0.449814,0.573733,0.226938
ENSG00000263547,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263551,0.123296,0.65173,0.523099,0.0,0.06432,0.126288
ENSG00000263567,0.255807,0.129645,0.12138,0.11135,0.0,0.0
ENSG00000263571,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263594,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263603,0.16581,0.851674,0.625707,0.457868,0.827595,0.245706
ENSG00000263604,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263611,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263612,0.0,0.037636,0.103286,0.030131,0.0,0.040922
ENSG00000263613,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263618,0.0,0.107755,0.0,0.0,0.0,0.0
ENSG00000263620,1.285389,6.65162,3.624893,5.600038,5.448167,4.393185
ENSG00000263622,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263624,0.0,0.0,0.0,0.046029,0.0,0.0
ENSG00000263635,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263637,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263644,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263648,0.0,0.347138,0.0,0.276565,0.0,0.176672
ENSG00000263655,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263657,0.0,0.070961,0.0,0.0,0.0,0.07604
ENSG00000263674,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263680,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263682,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263683,0.647799,0.712407,1.143603,0.262203,0.548039,0.175997
ENSG00000263684,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263707,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263708,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263709,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263717,0.177487,0.0,0.323191,0.144972,0.0,0.0
ENSG00000263720,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263727,0.28212,0.0,1.069214,0.227284,0.0,0.0
ENSG00000263729,6.103789,0.0,5.157942,0.0,3.084881,2.772151
ENSG00000263731,3.792975,3.875772,4.370044,1.629984,1.84484,2.113755
ENSG00000263733,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263745,0.270866,0.0,0.0,0.297592,0.310084,0.0
ENSG00000263756,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263765,0.734208,0.644414,0.266904,0.272529,0.43584,0.349966
ENSG00000263772,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263781,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263786,2.384712,2.217688,3.419449,1.484556,1.505226,1.172667
ENSG00000263788,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263797,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263798,0.0,0.0,0.0,0.144282,0.0,0.0
ENSG00000263809,1.310671,1.989377,0.0,0.0,0.0,1.007889
ENSG00000263821,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263823,0.125039,0.109659,0.198554,0.063646,0.148243,0.118257
ENSG00000263826,0.010277,0.114262,0.103806,0.0,0.064313,0.043779
ENSG00000263847,0.708959,0.0,0.604348,0.166881,0.111852,0.20367
ENSG00000263859,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263860,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263863,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263870,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263893,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263895,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263904,0.515583,0.681774,0.0,0.207916,0.11458,0.131559
ENSG00000263916,0.25026,1.518963,0.809323,0.58353,0.5017,0.127773
ENSG00000263917,0.0,0.336836,0.0,0.0,0.0,0.0
ENSG00000263923,0.0,0.0,0.099365,0.0,0.0,0.0
ENSG00000263924,0.0,0.0,0.204414,0.176624,0.0,0.0
ENSG00000263938,0.793772,0.101312,0.092707,0.223455,0.583527,0.198269
ENSG00000263946,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263952,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263963,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263970,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263982,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263986,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263990,0.0,0.090794,0.0,0.0,0.0,0.0
ENSG00000264000,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264007,2.949971,0.578859,2.230529,1.385767,0.590582,0.822225
ENSG00000264012,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264015,0.091903,0.207511,0.0,0.116763,0.075431,0.05021
ENSG00000264016,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264019,0.0,0.259454,0.0,0.355249,0.152072,0.316914
ENSG00000264023,0.0,0.0,0.0,0.09164599999999999,0.113249,0.0
ENSG00000264029,0.0,0.0,0.0,0.0,0.0,0.722701
ENSG00000264040,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264044,0.522354,0.5975809999999999,0.493363,0.123195,0.310949,0.43871699999999997
ENSG00000264050,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264057,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264058,0.060649,0.189826,0.218831,0.101829,0.089982,0.049574
ENSG00000264066,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264083,0.106256,0.563352,0.545207,0.363176,0.22143,0.106298
ENSG00000264093,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264104,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264108,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264112,3.903321,5.7678259999999995,5.017099,3.484069,4.57927,3.33078
ENSG00000264116,0.025869,0.0,0.0,0.0,0.0,0.102685
ENSG00000264125,0.0,0.0,0.0,0.0,0.121701,0.0
ENSG00000264131,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264138,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264145,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264148,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264149,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264150,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264151,0.07414799999999999,0.047146,0.027218,0.0,0.053527,0.041289
ENSG00000264164,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264167,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264174,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264177,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264179,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264187,0.0,0.061408,0.465967,0.0,0.0,0.460883
ENSG00000264188,1.748139,0.644894,0.607895,1.256862,0.235307,0.24614
ENSG00000264193,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264196,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264207,8.976955,7.514906,9.029265,5.999507,4.750427,3.858233
ENSG00000264215,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264236,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264243,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264245,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264246,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264254,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264262,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264272,0.088187,0.269998,0.0,0.143425,0.090758,0.179063
ENSG00000264273,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264281,106.745599,176.629625,77.390307,60.469578,127.648104,24.028349
ENSG00000264289,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264290,1.040991,0.603085,0.699025,0.471434,0.150125,0.149072
ENSG00000264296,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264300,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264304,0.0,0.365345,0.0,0.0,0.0,0.0
ENSG00000264324,0.146088,0.144082,0.058329,0.15542,0.0,0.01807
ENSG00000264339,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264340,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264341,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264365,0.0,0.0,0.610546,0.0,0.0,0.0
ENSG00000264373,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264388,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264422,0.287275,0.0,0.315322,0.223143,0.431811,0.0
ENSG00000264431,0.037193,0.0,0.0,0.0,0.0,0.0
ENSG00000264434,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264435,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264449,0.617174,0.546866,0.46497200000000005,0.360901,0.492322,0.8028770000000001
ENSG00000264451,0.0,0.0,0.0,0.066892,0.0,0.0
ENSG00000264452,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264456,0.216203,0.15076,0.254219,0.101436,0.140294,0.168866
ENSG00000264458,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264472,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264475,0.0,0.0,0.134897,0.0,0.0,0.0
ENSG00000264486,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264488,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264490,0.057903,0.0,0.05422,0.0,0.0,0.0
ENSG00000264491,0.486051,0.0,0.224276,0.0,0.98772,0.725047
ENSG00000264497,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264503,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264513,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264514,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000264520,0.0,0.0,0.0,0.203772,0.0,0.0
ENSG00000264545,0.0,0.0,0.0,0.0,0.0,1.001455
